"Columbia University in the City of New York","http://www.columbia.edu","ivy","columbia","home"
"Admissions | Columbia University in the City of New York","http://www.columbia.edu/content/admissions.html","ivy","columbia","admissions"
"Columbia Business School","http://www4.gsb.columbia.edu","ivy","columbia","business"
"The Fu Foundation School of Engineering &amp; Applied Science - Columbia University","http://www.engineering.columbia.edu","ivy","columbia","engineering"
"Columbia College","http://www.college.columbia.edu","ivy","columbia","las"
"Cornell University","http://www.cornell.edu","ivy","cornell","home"
"Admissions | Cornell University","http://www.cornell.edu/admissions/","ivy","cornell","admissions"
"Samuel Curtis Johnson Graduate School of Management at Cornell University","http://www.johnson.cornell.edu","ivy","cornell","business"
"Cornell College of Human Ecology","http://www.human.cornell.edu","ivy","cornell","education"
"Cornell Engineering: Engineering Home","http://www.engineering.cornell.edu","ivy","cornell","engineering"
"A&amp;S | Cornell University College of Arts and Sciences Cornell Arts & Sciences","http://as.cornell.edu","ivy","cornell","las"
"Dartmouth College","http://www.dartmouth.edu","ivy","dartmouth","home"
"Admissions","http://www.dartmouth.edu/admissions/","ivy","dartmouth","admissions"
"Tuck School of Business | Dartmouth College | MBA","http://www.tuck.dartmouth.edu","ivy","dartmouth","business"
"Thayer School of Engineering at Dartmouth","http://engineering.dartmouth.edu","ivy","dartmouth","engineering"
"Departments &amp; ProgramsArts &amp; Sciences | Dartmouth College","http://www.dartmouth.edu/home/academics/undergraduate_departments.html","ivy","dartmouth","las"
"Admissions | Harvard College","http://www.admissions.college.harvard.edu","ivy","harvard","admissions"
"Harvard Business School","http://www.hbs.edu","ivy","harvard","business"
"Harvard Graduate School of Education home","http://www.gse.harvard.edu","ivy","harvard","education"
"Harvard John A. Paulson School of Engineering and Applied Sciences |","http://www.seas.harvard.edu","ivy","harvard","engineering"
"Home | University of Pennsylvania","http://www.upenn.edu","ivy","pennsylvania","home"
"Admissions &amp; Aid | University of Pennsylvania","http://www.upenn.edu/admissions/","ivy","pennsylvania","admissions"
"Penn Engineering - Welcome to the School of Engineering and Applied Science (SEAS)","http://www.seas.upenn.edu","ivy","pennsylvania","engineering"
"University of Pennsylvania - College of Arts and Sciences","http://www.college.upenn.edu","ivy","pennsylvania","las"
"Princeton University - Home","http://www.princeton.edu/","ivy","princeton","home"
"Princeton University - Home","http://www.princeton.edu/main/","ivy","princeton","admissions"
"Princeton Engineering","http://www.princeton.edu/engineering/","ivy","princeton","engineering"
"Princeton University - Departments &amp; Programs","http://www.princeton.edu/main/academics/departments/","ivy","princeton","las"
"Yale School of Management | Educating Leaders for Business and Society","http://som.yale.edu/","ivy","yale","business"
"Yale School of Engineering &amp; Applied Science","http://seas.yale.edu","ivy","yale","engineering"
"Welcome | Yale College","http://yalecollege.yale.edu","ivy","yale","las"
"Welcome to Ohio University","http://www.ohio.edu/","midamerican","ohio","home"
"Undergraduate Admissions","http://www.ohio.edu/admissions/","midamerican","ohio","admissions"
"College of Arts &amp; Sciences","http://www.cas.ohiou.edu/","midamerican","ohio","business"
"Patton College of Education","http://www.cehs.ohio.edu/","midamerican","ohio","education"
"Bradley University: Home","http://www.bradley.edu/","missourivalley","bradley","home"
"Bradley University: Apply for Admission","http://www.bradley.edu/admissions/freshman/apply/","missourivalley","bradley","admissions"
"Bradley University: Foster College of Business","http://www.bradley.edu/academic/colleges/fcba/","missourivalley","bradley","business"
"Bradley University: College of Education and Health Sciences","http://www.bradley.edu/academic/colleges/ehs/","missourivalley","bradley","education"
"Bradley University: Caterpillar College of Engineering and Technology","http://www.bradley.edu/academic/colleges/egt/","missourivalley","bradley","engineering"
"Bradley University: College of Liberal Arts and Sciences","http://www.bradley.edu/academic/colleges/las/","missourivalley","bradley","las"
"Drake University","http://drake.edu","missourivalley","drake","home"
"Admission - Drake University","http://www.drake.edu/admission","missourivalley","drake","admissions"
"College of Business &amp; Public Administration - Drake University","http://www.drake.edu/cbpa","missourivalley","drake","business"
"School of Education - Drake University","http://www.drake.edu/soe/","missourivalley","drake","education"
"College of Arts &amp; Sciences - Drake University","http://www.drake.edu/artsci/","missourivalley","drake","las"
"University of Evansville","http://www.evansville.edu/","missourivalley","evansville","home"
"404 Not Found - University of Evansville","http://www.evansville.edu/guidelines/freshman.cfm","missourivalley","evansville","admissions"
"Schroeder School of Business - Schools and Colleges - University of Evansville","http://www.evansville.edu/schools/business.cfm","missourivalley","evansville","business"
"College of Education and Health Sciences - Schools and Colleges - University of Evansville","http://www.evansville.edu/schools/educationHealth.cfm","missourivalley","evansville","education"
"College of Engineering and Computer Science - Schools and Colleges - University of Evansville","http://www.evansville.edu/schools/engineering.cfm","missourivalley","evansville","engineering"
"William L. Ridgway College of Arts and Sciences - Schools and Colleges - University of Evansville","http://www.evansville.edu/schools/artsSciences.cfm","missourivalley","evansville","las"
"Illinois State University - Illinois first public university","http://illinoisstate.edu/","missourivalley","illinois_state","home"
"Apply to Illinois State | Admissions | Illinois State","http://admissions.illinoisstate.edu/apply/","missourivalley","illinois_state","admissions"
"College of Business","http://www.cob.ilstu.edu/","missourivalley","illinois_state","business"
"Home | College of Education - Illinois State","http://www.coe.ilstu.edu/","missourivalley","illinois_state","education"
"College of Applied Science and Technology - Illinois State","http://www.cast.ilstu.edu/","missourivalley","illinois_state","engineering"
"Home | College of Arts and Sciences - Illinois State","http://www.cas.ilstu.edu/","missourivalley","illinois_state","las"
"Indiana State University","http://www.indstate.edu/","missourivalley","indiana_state","home"
"Admissions | Indiana State University","http://www.indstate.edu/admissions/","missourivalley","indiana_state","admissions"
"Home | Scott College of Business","http://www.indstate.edu/business/","missourivalley","indiana_state","business"
"Home | Bayh College of Education","http://coe.indstate.edu/","missourivalley","indiana_state","education"
"Home | College of Technology","http://technology.indstate.edu/","missourivalley","indiana_state","engineering"
"Home | College of Arts and Sciences","http://www.indstate.edu/cas/","missourivalley","indiana_state","las"
"itemprop="name">Missouri State University","http://www.missouristate.edu/","missourivalley","missouri_state","home"
"Future Students - Missouri State University","http://www.missouristate.edu/futurestudents/","missourivalley","missouri_state","admissions"
"College of Business - Missouri State University","http://business.missouristate.edu/","missourivalley","missouri_state","business"
"College of Education - Missouri State University","http://education.missouristate.edu/","missourivalley","missouri_state","education"
"College of Natural and Applied Sciences - Missouri State University","http://cnas.missouristate.edu/","missourivalley","missouri_state","engineering"
"College of Arts and Letters - Missouri State University","http://coal.missouristate.edu/","missourivalley","missouri_state","las"
"University of Northern Iowa","http://www.uni.edu/","missourivalley","northern_iowa","home"
"Apply | Admissions","http://www.uni.edu/admissions/apply","missourivalley","northern_iowa","admissions"
"UNIBusiness - University of Northern Iowa - College of Business","http://business.uni.edu/","missourivalley","northern_iowa","business"
"UNI - College of Education","http://www.uni.edu/coe/","missourivalley","northern_iowa","education"
"College of Humanities, Arts and Sciences","http://www.uni.edu/chas/","missourivalley","northern_iowa","las"
"Southern Illinois University - Your College in Illinois","http://siu.edu","missourivalley","southern_illinois","home"
"SIU Undergraduate Admissions","http://admissions.siu.edu","missourivalley","southern_illinois","admissions"
"College of Business | SIU","http://www.business.siu.edu","missourivalley","southern_illinois","business"
"SIU - College of Education and Human Services","http://ehs.siu.edu","missourivalley","southern_illinois","education"
"SIU - College of Science","http://www.science.siu.edu","missourivalley","southern_illinois","engineering"
"SIU - College of Liberal Arts","http://cola.siu.edu","missourivalley","southern_illinois","las"
"Wichita State University, Wichita, Kansas","http://www.wichita.edu/thisis/","missourivalley","wichita_state","home"
"Admissions - Wichita State University, Wichita, Kansas","http://www.wichita.edu/thisis/admissions/admissions.asp","missourivalley","wichita_state","admissions"
"BARTON SCHOOL OF BUSINESS  - Home Page - Wichita State University, Kansas","http://webs.wichita.edu/?u=bartonbusiness&p=/homepage/","missourivalley","wichita_state","business"
"COLLEGE OF EDUCATION, Wichita State University, Wichita, Kansas","http://www.wichita.edu/thisis/academics/education/","missourivalley","wichita_state","education"
"COLLEGE OF ENGINEERING, Wichita State University, Wichita, Kansas","http://www.wichita.edu/thisis/academics/engineering/","missourivalley","wichita_state","engineering"
"LIBERAL ARTS AND SCIENCES, Wichita State University, Wichita, Kansas","http://www.wichita.edu/thisis/academics/las/","missourivalley","wichita_state","las"
"Loyola University: Loyola University Chicago","http://www.luc.edu/","missourivalley","loyola","home"
"Loyola University Chicago  Admission","http://www.luc.edu/admission.shtml","missourivalley","loyola","admissions"
"Quinlan School of Business: Loyola University Chicago","http://www.luc.edu/quinlan/","missourivalley","loyola","business"
"School of Education: Loyola University Chicago","http://www.luc.edu/education/index.shtml","missourivalley","loyola","education"
"College of Arts &amp; Sciences: Loyola University Chicago","http://www.luc.edu/cas/index.shtml","missourivalley","loyola","las"
"The University of Chicago","http://www.uchicago.edu","noconference","u_chicago","home"
"College Admissions | The University of Chicago","http://collegeadmissions.uchicago.edu","noconference","u_chicago","admissions"
"The University of Chicago Booth School of Business","http://www.chicagobooth.edu","noconference","u_chicago","business"
"Division of the Physical Sciences | The University of Chicago","http://psd.uchicago.edu","noconference","u_chicago","engineering"
"The College | The University of Chicago","http://college.uchicago.edu","noconference","u_chicago","las"
"MIT - Massachusetts Institute of Technology","http://www.mit.edu","noconference","mit","home"
"MIT Admissions","http://mitadmissions.org","noconference","mit","admissions"
"Build Leadership Skills | MIT Sloan School of Management","http://mitsloan.mit.edu","noconference","mit","business"
"Home | MIT School of Engineering","http://engineering.mit.edu","noconference","mit","engineering"
"MIT School of Humanities, Arts and Social Sciences","http://shass.mit.edu","noconference","mit","las"
"The University of Arizona, Tucson, Arizona","http://www.arizona.edu","pac12","arizona","home"
"How to Apply: Freshmen | UA Admissions","http://admissions.arizona.edu/freshmen","pac12","arizona","admissions"
"Eller College of Management | The University of Arizona","http://www.eller.arizona.edu","pac12","arizona","business"
"About the College | College of Education - University of Arizona","http://www.coe.arizona.edu/about","pac12","arizona","education"
"College of Engineering | University of Arizona","http://www.engineering.arizona.edu","pac12","arizona","engineering"
"Latin American Studies | Center for Latin American Studies","http://las.arizona.edu","pac12","arizona","las"
"Arizona State University | Ranked #1 university in the US for innovation | ASU","http://www.asu.edu","pac12","arizona_state","home"
"Apply to ASU | ASU Students Site","http://students.asu.edu/admission","pac12","arizona_state","admissions"
"W. P. Carey School of Business |","https://wpcarey.asu.edu","pac12","arizona_state","business"
"Home | ASU Engineering","http://engineer.asu.edu","pac12","arizona_state","engineering"
"Arts and Sciences | ASU Students Site","http://artsandsciences.asu.edu/","pac12","arizona_state","las"
"Home | University of California, Berkeley","http://berkeley.edu","pac12","california_berkeley","home"
"Admissions | UC Berkeley Office of Undergraduate Admissions","http://admissions.berkeley.edu","pac12","california_berkeley","admissions"
"Haas School of Business, University of California Berkeley","http://haas.berkeley.edu","pac12","california_berkeley","buisness"
"Berkeley Engineering","http://coe.berkeley.edu","pac12","california_berkeley","engineering"
"Home | University of Colorado Boulder","http://www.colorado.edu","pac12","colorado","home"
"Admissions | University of Colorado Boulder","http://www.colorado.edu/admissions/undergraduate/","pac12","colorado","admissions"
"Leeds School of Business | Leeds School of Business  | University of Colorado Boulder","http://leeds.colorado.edu","pac12","colorado","business"
"School of Education | University of Colorado Boulder","http://www.colorado.edu/education/","pac12","colorado","education"
"Home Page | College of Engineering and Applied Science | University of Colorado Boulder","http://www.colorado.edu/engineering/","pac12","colorado","engineering"
"Home | College of Arts &amp;amp; Sciences  | University of Colorado Boulder","http://www.colorado.edu/artssciences/","pac12","colorado","las"
"University of Oregon","http://uoregon.edu","pac12","u_oregon","home"
"Admissions |","http://admissions.uoregon.edu","pac12","u_oregon","admissions"
"Home | Lundquist College of Business","http://lcb.uoregon.edu","pac12","u_oregon","business"
"Home Page | College of Education","http://education.uoregon.edu","pac12","u_oregon","education"
"Oregon State University","http://oregonstate.edu","pac12","oregon_state","home"
"Office of Admissions | | Oregon State University","http://oregonstate.edu/admissions/","pac12","oregon_state","admissions"
"College of Business | | Oregon State University","http://business.oregonstate.edu","pac12","oregon_state","business"
"College of Education | Promoting lifelong learning | Oregon State University","http://education.oregonstate.edu","pac12","oregon_state","education"
"Home | College of Engineering | Oregon State University","http://engineering.oregonstate.edu","pac12","oregon_state","engineering"
"College of Liberal Arts | | Oregon State University","http://liberalarts.oregonstate.edu","pac12","oregon_state","las"
"Stanford University","http://www.stanford.edu","pac12","stanford","home"
"Admission | Stanford University","http://www.stanford.edu/admission","pac12","stanford","admissions"
"Home | Stanford Graduate School of Business","http://www.gsb.stanford.edu","pac12","stanford","business"
"Stanford Graduate School of Education","http://ed.stanford.edu","pac12","stanford","education"
"Stanford School of Humanities and Sciences","http://humsci.stanford.edu","pac12","stanford","las"
"UCLA","http://www.ucla.edu","pac12","ucla","home"
"UCLA Undergraduate Admission","http://www.admissions.ucla.edu","pac12","ucla","admissions"
"MBA, Executive MBA, Ph.D. and MFE Programs | UCLA Anderson School of Management","http://www.anderson.ucla.edu","pac12","ucla","business"
"Undergraduate Education | UCLA","http://www.ugeducation.ucla.edu","pac12","ucla","education"
"Engineering | School of Engineering and Applied Science","http://www.engineer.ucla.edu","pac12","ucla","engineering"
"UCLA College | University of California, Los Angeles","http://www.college.ucla.edu","pac12","ucla","las"
"University of Southern California","http://www.usc.edu","pac12","usc","home"
"USC Undergraduate Admission","http://www.usc.edu/admission/undergraduate/","pac12","usc","admissions"
"USC Marshall School of Business |","http://www.marshall.usc.edu","pac12","usc","business"
"Rossier School of Education","http://rossier.usc.edu","pac12","usc","education"
"USC - Viterbi School of Engineering - Home","http://viterbi.usc.edu","pac12","usc","engineering"
"USC Dana and David Dornsife College of Letters, Arts and Sciences","http://dornsife.usc.edu","pac12","usc","las"
"The University of Utah","http://www.utah.edu","pac12","utah","home"
"Home  - Office of Admissions - The University of Utah","http://admissions.utah.edu","pac12","utah","admissions"
"David Eccles School of Business at the University of Utah","http://www.business.utah.edu","pac12","utah","business"
"Home  - The College of Education - The University of Utah","http://education.utah.edu","pac12","utah","education"
"The College of Engineering at the University of Utah","http://www.coe.utah.edu","pac12","utah","engineering"
"Home  - College of Humanities - The University of Utah","http://www.hum.utah.edu","pac12","utah","las"
"UW Homepage","http://www.washington.edu","pac12","washington","home"
"Undergraduate Admissions | University of Washington","http://admit.washington.edu","pac12","washington","admissions"
"Welcome to the Michael G. Foster School of Business - Foster School of Business","http://www.foster.washington.edu","pac12","washington","business"
"Home | UW College of Education","http://education.washington.edu","pac12","washington","education"
"UW College of Engineering | UW College of Engineering","http://www.engr.washington.edu","pac12","washington","engineering"
"College of Arts and Sciences - University of Washington | &nbsp;","http://www.artsci.washington.edu","pac12","washington","las"
"Washington State University","http://wsu.edu","pac12","washington_state","home"
"Admissions | Washington State University","https://admission.wsu.edu","pac12","washington_state","admissions"
"Carson College of Business | Washington State University","http://www.business.wsu.edu","pac12","washington_state","business"
"College of Education | Washington State University","http://education.wsu.edu","pac12","washington_state","education"
"Voiland College of Engineering and Architecture | Washington State University","http://www.cea.wsu.edu","pac12","washington_state","engineering"
"College of Arts and Sciences | Washington State University","http://cas.wsu.edu","pac12","washington_state","las"
"The University of Alabama","http://ua.edu","sec","alabama","home"
"Undergraduate Admissions | The University of Alabama","http://gobama.ua.edu","sec","alabama","admissions"
"Culverhouse - Home Page","http://cba.ua.edu","sec","alabama","business"
"College of Education  Home - College of Education","http://education.ua.edu","sec","alabama","education"
"The University of Alabama College of Engineering","http://eng.ua.edu","sec","alabama","engineering"
"Arts &amp; Sciences &#8211; University of Alabama","http://as.ua.edu","sec","alabama","las"
"University of Arkansas","http://www.uark.edu/","sec","arkansas","home"
"Undergraduate Admissions | University of Arkansas","http://admissions.uark.edu","sec","arkansas","admissions"
"Sam M. Walton College of Business | University of Arkansas","http://waltoncollege.uark.edu","sec","arkansas","business"
"College of Education and Health Professions |                                     University of Arkansas","http://coehp.uark.edu","sec","arkansas","education"
"HOME | College of Engineering | University of Arkansas","http://www.engr.uark.edu","sec","arkansas","engineering"
"Home |          University of Arkansas","http://fulbright.uark.edu","sec","arkansas","las"
"Auburn University","http://auburn.edu","sec","auburn","home"
"Office of Undergraduate Admissions | Undergraduate Admissions","http://www.auburn.edu/admissions/","sec","auburn","admissions"
"Raymond J. Harbert College of Business | harbert.auburn.edu","http://business.auburn.edu","sec","auburn","business"
"Home - College of Education","http://www.education.auburn.edu","sec","auburn","education"
"Samuel Ginn College of Engineering","http://www.eng.auburn.edu","sec","auburn","engineering"
"Home Page - College of Liberal Arts - Auburn University","http://www.cla.auburn.edu/cla/","sec","auburn","las"
"University of Florida","http://www.ufl.edu","sec","florida","home"
"Admissions - University of Florida","http://www.admissions.ufl.edu","sec","florida","admissions"
"Warrington College of Business","http://warrington.ufl.edu","sec","florida","business"
"College of Education | University of Florida","http://education.ufl.edu","sec","florida","education"
"Herbert Wertheim College of Engineering &raquo; University of Florida","http://www.eng.ufl.edu","sec","florida","engineering"
"College of Liberal Arts and Sciences | The University of Florida","http://www.clas.ufl.edu","sec","florida","las"
"University Of Georgia","http://www.uga.edu","sec","georgia","home"
"UGA Undergraduate Admissions","http://www.admissions.uga.edu/","sec","georgia","admissions"
"Terry College of Business - University of Georgia","http://www.terry.uga.edu","sec","georgia","business"
"University of Georgia College of Education","http://coe.uga.edu","sec","georgia","education"
"UGA College of Engineering","http://engineering.uga.edu","sec","georgia","engineering"
"University of Kentucky","http://www.uky.edu","sec","kentucky","home"
"Welcome to UK! |  University of Kentucky Admissions","http://www.uky.edu/Admission/","sec","kentucky","admissions"
"Gatton College of Business and Economics","http://gatton.uky.edu","sec","kentucky","business"
"UK College of Education |","http://education.uky.edu","sec","kentucky","education"
"College of Engineering","http://www.engr.uky.edu","sec","kentucky","engineering"
"College of Arts &amp; Sciences","http://www.as.uky.edu","sec","kentucky","las"
"Louisiana State University","http://www.lsu.edu","sec","lsu","home"
"LSU Undergraduate Admissions ","http://www.lsu.edu/departments/admissions","sec","lsu","admissions"
"E.&nbsp;J. Ourso College of Business","http://business.lsu.edu/","sec","lsu","business"
"College of Human Sciences &amp; Education","http://chse.lsu.edu","sec","lsu","education"
"LSU College of Engineering","http://www.eng.lsu.edu","sec","lsu","engineering"
"Humanities &amp; Social Sciences","http://hss.lsu.edu","sec","lsu","las"
"Mississippi State University","http://www.msstate.edu","sec","mississippi_state","home"
"About MSU | Admissions","http://www.statement.msstate.edu","sec","mississippi_state","admissions"
"Home - College of Business - Mississippi State University","http://www.business.msstate.edu","sec","mississippi_state","business"
"Curriculum, Instruction, and Special Education at Mississippi State University","http://www.cise.msstate.edu","sec","mississippi_state","education"
"Bagley College of Engineering | Mississippi State University | Engineering Our State","http://www.engr.msstate.edu","sec","mississippi_state","engineering"
"Welcome to Mississippi State University College of Arts &amp; Sciences | Mississippi State University College of Arts &amp; Sciences","http://www.cas.msstate.edu","sec","mississippi_state","las"
"Mizzou // University of Missouri","http://www.missouri.edu","sec","missouri","home"
"Mizzou Admissions // University of Missouri","http://admissions.missouri.edu","sec","missouri","admissions"
"Trulaske College of Business // University of Missouri","http://business.missouri.edu","sec","missouri","business"
"College of Education // University of Missouri","http://education.missouri.edu","sec","missouri","education"
"University of Missouri - College of Engineering | Engineering // Mizzou // University of Missouri","http://engineering.missouri.edu","sec","missouri","engineering"
"College of Arts and Science | University of Missouri","http://coas.missouri.edu","sec","missouri","las"
"University of Mississippi","http://www.olemiss.edu","sec","ole_miss","home"
"Office of Admissions | University of Mississippi","http://www.olemiss.edu/admissions/","sec","ole_miss","admissions"
"School of Business | University of Mississippi","http://www.olemissbusiness.com","sec","ole_miss","business"
"School of Education | University of Mississippi","http://education.olemiss.edu","sec","ole_miss","education"
"College of Liberal Arts | University of Mississippi","http://www.olemiss.edu/libarts","sec","ole_miss","las"
"University of South Carolina","http://www.sc.edu","sec","south_carolina","home"
"Office of Undergraduate Admissions  - Office of Undergraduate Admissions | University of South Carolina","http://www.sc.edu/admissions/","sec","south_carolina","admissions"
"Darla Moore School of Business - University of South Carolina","http://www.moore.sc.edu","sec","south_carolina","business"
"College of Education - College of Education | University of South Carolina","http://www.ed.sc.edu","sec","south_carolina","education"
"College of Engineering and Computing - College of Engineering and Computing | University of South Carolina","http://www.engr.sc.edu","sec","south_carolina","engineering"
"Home | Arts &amp; Sciences | University of South Carolina","http://artsandsciences.sc.edu","sec","south_carolina","las"
"The University of Tennessee, Knoxville","http://www.utk.edu","sec","tennessee","home"
"The University of Tennessee, Knoxville | Admissions","http://www.utk.edu/admissions/","sec","tennessee","admissions"
"Haslam College of Business  | The University of Tennessee, Knoxville","http://haslam.utk.edu/","sec","tennessee","business"
"UT Knoxville | College of Engineering","http://www.engr.utk.edu","sec","tennessee","engineering"
"Texas A&amp;M University, College Station, TX","http://www.tamu.edu","sec","texas_a_and_m","home"
"Admissions - Texas A&amp;M University, College Station, TX","http://www.tamu.edu/admissions/","sec","texas_a_and_m","admissions"
"Mays Business School | Mays Business Schools mission is to create knowledge and develop ethical leaders for a global society.","http://mays.tamu.edu","sec","texas_a_and_m","business"
"Education and Human Development | College of","http://education.tamu.edu","sec","texas_a_and_m","education"
"College of Engineering","http://engineering.tamu.edu","sec","texas_a_and_m","engineering"
"College of Liberal Arts  Texas A&amp;M University","http://liberalarts.tamu.edu","sec","texas_a_and_m","las"
"Vanderbilt University | Nashville, Tennessee","http://www.vanderbilt.edu","sec","vanderbilt","home"
"Undergraduate Admissions | Vanderbilt University","http://admissions.vanderbilt.edu","sec","vanderbilt","admissions"
"Business School | MBA Program | Vanderbilt Owen Graduate School of Management | Nashville, Tennessee","http://www.owen.vanderbilt.edu/vanderbilt/","sec","vanderbilt","business"
"Peabody College of Education and Human Development|Vanderbilt University","http://peabody.vanderbilt.edu","sec","vanderbilt","education"
"School of Engineering|Vanderbilt University","http://engineering.vanderbilt.edu","sec","vanderbilt","engineering"
"College of Arts and Science | Vanderbilt University","http://as.vanderbilt.edu","sec","vanderbilt","las"
"New Mexico State University - All About Discovery!","http://www.nmsu.edu","wac","new_mexico_state","home"
"To Apply | Undergraduate Admissions | New Mexico State University","http://prospective.nmsu.edu/apply","wac","new_mexico_state","admissions"
"NMSU College of Business | New Mexico State University","http://business.nmsu.edu","wac","new_mexico_state","business"
"College of Education | New Mexico State University","http://education.nmsu.edu","wac","new_mexico_state","education"
"College of Engineering | New Mexico State University","http://engr.nmsu.edu","wac","new_mexico_state","engineering"
"NMSU College of Arts and Sciences","http://artsci.nmsu.edu","wac","new_mexico_state","las"
"Seattle University","http://www.seattleu.edu","wac","seattle","home"
"Admissions - Seattle University","https://www.seattleu.edu/admissions","wac","seattle","admissions"
"Albers School of Business and Economics - Seattle University","http://www.seattleu.edu/albers","wac","seattle","business"
"College of Science and Engineering - Seattle University","https://www.seattleu.edu/scieng/","wac","seattle","engineering"
"College of Arts and Sciences - Seattle University","https://www.seattleu.edu/artsci/","wac","seattle","las"
"California State University, Bakersfield","http://www.csub.edu/","wac","csu_bakersfield","home"
"Admissions &amp; Aid | California State University, Bakersfield","http://www.csub.edu/admissionsandaid","wac","csu_bakersfield","admissions"
"School of Arts and Humanities | California State University, Bakersfield","http://www.csub.edu/ah/","wac","csu_bakersfield","las"
"School of Business &amp; Public Administration | California State University, Bakersfield","http://www.csub.edu/bpa","wac","csu_bakersfield","business"
"Welcome to | CSU Home | Chicago State University","http://www.csu.edu/","wac","chicago_state","home"
"Home | Admissions | Chicago State University","http://www.csu.edu/admissions/","wac","chicago_state","admissions"
"Home | College of Business | Chicago State University","http://www.csu.edu/business/","wac","chicago_state","business"
"Home | College of Education | Chicago State University","http://www.csu.edu/collegeofeducation/","wac","chicago_state","education"
"Home | College of Arts and Sciences | Chicago State University","http://www.csu.edu/collegeofartsandsciences/","wac","chicago_state","las"
"University of Missouri - Kansas City","http://www.umkc.edu/","wac","u_mo_kc","home"
"UMKC Admissions | University of Missouri-Kansas City","http://www.umkc.edu/admissions/","wac","u_mo_kc","admissions"
"Henry W. Bloch School of Management at the University of Missouri-Kansas City","http://bloch.umkc.edu/","wac","u_mo_kc","business"
"School of Education | UMKC School of Education","http://education.umkc.edu/","wac","u_mo_kc","education"
"School of Computing and Engineering - UMKC","http://www.sce.umkc.edu/","wac","u_mo_kc","engineering"
"College of Arts &amp; Sciences | UMKC","http://cas.umkc.edu/","wac","u_mo_kc","las"
"University of Texas Rio Grande Valley","http://www.utrgv.edu/en-us/","wac","u_tx_rio_grande","home"
"UTRGV |                  UTRGV Undergraduate Admissions","http://www.utrgv.edu/undergraduate-admissions/index.htm","wac","u_tx_rio_grande","admissions"
"UTRGV |                  UTRGV College of Business &amp; Entrepreneurship","http://www.utrgv.edu/cobe/index.htm","wac","u_tx_rio_grande","business"
"UTRGV |                  UTRGV College of Education and P-16 Integration","http://www.utrgv.edu/cep/index.htm","wac","u_tx_rio_grande","education"
"UTRGV |                  College of Engineering and Computer Science","http://www.utrgv.edu/coec/index.htm","wac","u_tx_rio_grande","engineering"
"UTRGV - <system-page-title/>","http://www.utrgv.edu/en-us/academics/colleges/liberal-arts/index.htm","wac","u_tx_rio_grande","las"
"Utah Valley University | uvu.edu | UVU home page","http://www.uvu.edu/","wac","utah_valley","home"
"Getting Started | Getting Started at UVU | Home","http://www.uvu.edu/futurestudents/gettingstarted/","wac","utah_valley","admissions"
"Home | Woodbury School of Business | Woodbury School of Business | Home","http://www.uvu.edu/woodbury/","wac","utah_valley","business"
"School of Education | Home","http://www.uvu.edu/education/","wac","utah_valley","education"
"College of Technology and Computing | Home","http://www.uvu.edu/tc/","wac","utah_valley","tech"
"CHSS | College of Humanities and Social Science | Home","http://www.uvu.edu/chss/index.html","wac","utah_valley","las"
"Private Christian University | Grand Canyon University | GCU","http://www.gcu.edu/","wac","grand_canyon","home"
"Admission Requirements | Grand Canyon University","http://www.gcu.edu/admissions/requirements.php","wac","grand_canyon","admissions"
"Colangelo College of Business | Grand Canyon University","http://www.gcu.edu/colangelo-college-of-business.php","wac","grand_canyon","business"
"College of Education | Grand Canyon University","http://www.gcu.edu/college-of-education.php","wac","grand_canyon","education"
"College of Science, Engineering and Technology | GCU","http://www.gcu.edu/college-of-science-engineering-and-technology.php","wac","grand_canyon","engineering"
"College of Fine Arts and Production | GCU","http://www.gcu.edu/college-of-fine-arts-and-production.php","wac","grand_canyon","las"
"ERROR 0",http://www.commerce.virginia.edu
"ERROR 1",http://eng-cs.syr.edu
"ERROR 2",http://web.uri.edu/admission
"ERROR 3",http://web.uri.edu/business
"ERROR 4",http://web.uri.edu/ceps
"ERROR 5",http://web.uri.edu/artsci
"ERROR 6",https://business.osu.edu
"ERROR 7",http://www.baylor.edu
"ERROR 8",http://www.baylor.edu/admissions
"ERROR 9",http://www.baylor.edu/business
"ERROR 10",http://www.baylor.edu/soe
"ERROR 11",http://www.ecs.baylor.edu
"ERROR 12",http://www.baylor.edu/artsandsciences
"ERROR 13",http://admissions.tcu.edu
"ERROR 14",http://coe.tcu.edu
"ERROR 15",http:/cse.tcu.edu
"ERROR 16",http://hss.fullerton.edu/hss/
"ERROR 17",http://www.ucdavis.edu/
"ERROR 18",http://admissions.ucdavis.edu/
"ERROR 19",http://www.gse.uci.edu/
"ERROR 20",http://my.ucr.edu/admissions/
"ERROR 21",https://www.butler.edu
"ERROR 22",https://www.butler.edu/admission/
"ERROR 23",https://www.butler.edu/cob/
"ERROR 24",https://www.butler.edu/coe/
"ERROR 25",https://www.butler.edu/las/
"ERROR 26",http://www.harvard.edu
"ERROR 27",http://www.gsas.harvard.edu
"ERROR 28",https://www.wharton.upenn.edu
"ERROR 29",http://www.yale.edu
"ERROR 30",http://www.yale.edu/admissions/
"ERROR 31",
"ERROR 32",https://education.asu.edu
"ERROR 33",https://gse.berkeley.edu
"ERROR 34",https://ls.berkeley.edu
"ERROR 35",http://cas.uoregon.edu
"ERROR 36",http://engineering.stanford.edu
"ERROR 37",http://www.franklin.uga.edu
"ERROR 38",http://www.engineering.olemiss.edu
